customer_id,first_name,last_name,phone,email,street,location_label,state,zip_code,latitude,longitude
206,Stephaine,Riddle,NULL,stephaine.riddle@hotmail.com,199 Vermont Court ,"Brooklyn, NY",NY,11201,40.6782,-73.9442
207,Michel,Blankenship,NULL,michel.blankenship@msn.com,382 West Hill Dr. ,"Forney, TX",TX,75126,32.7482,-96.4719
208,Denis,Logan,NULL,denis.logan@msn.com,121 Rockcrest Street ,"Ridgecrest, CA",CA,93555,36.7,-119.7
209,Jutta,Everett,NULL,jutta.everett@gmail.com,27 Taylor Ave. ,"Selden, NY",NY,11784,43.02,-73.68
210,Priscilla,Wilkins,(229) 322-2269,priscilla.wilkins@aol.com,653 Pawnee Rd. ,"Albany, NY",NY,12203,42.6526,-73.7562
211,Gilma,Dejesus,NULL,gilma.dejesus@yahoo.com,777 Thompson Ave. ,"Scarsdale, NY",NY,10583,40.9893,-73.7785
212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,"Troy, NY",NY,12180,42.0,-76.0
213,Elenore,Hensley,NULL,elenore.hensley@hotmail.com,7037 Aspen St. ,"Hamburg, NY",NY,14075,43.65,-79.0
214,Ross,Pugh,NULL,ross.pugh@msn.com,8598 Saxon St. ,"North Tonawanda, NY",NY,14120,43.1,-78.9
215,Judith,Finley,NULL,judith.finley@hotmail.com,474 West Bank Road ,"Whitestone, NY",NY,11357,42.21,-73.14
216,Wai,Soto,NULL,wai.soto@msn.com,30 Arch Drive ,"Bethpage, NY",NY,11714,40.92,-73.28
217,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,"Fresno, CA",CA,93706,36.7378,-119.7871
218,Casey,Gill,NULL,casey.gill@gmail.com,636 Prospect Avenue ,"Port Washington, NY",NY,11050,42.0,-73.0
219,Darcie,Morgan,(442) 618-7068,darcie.morgan@aol.com,476 East Adams Ave. ,"Oceanside, NY",NY,11572,42.66,-73.44
220,Lucio,Sherman,NULL,lucio.sherman@gmail.com,842 Corona Ave. ,"Smithtown, NY",NY,11787,40.8559,-73.2007
221,Clementine,Mooney,NULL,clementine.mooney@yahoo.com,678 Charles Court ,"Mcallen, TX",TX,78501,30.0,-97.0
222,Anya,Contreras,NULL,anya.contreras@msn.com,38 Old Fairground St. ,"East Northport, NY",NY,11731,41.43,-73.62
223,Scarlet,Yates,NULL,scarlet.yates@hotmail.com,687 Shirley St. ,"Patchogue, NY",NY,11772,42.66,-73.44
224,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,"Lawndale, CA",CA,90260,36.1,-120.6
225,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive ,"Plainview, NY",NY,11803,40.59,-73.06
226,Kiana,Rivera,NULL,kiana.rivera@gmail.com,9 Sheffield Dr. ,"Richmond Hill, NY",NY,11418,40.6996,-73.8302
227,Danielle,Bond,NULL,danielle.bond@msn.com,8589 Shub Farm Street ,"Patchogue, NY",NY,11772,42.66,-73.44
228,Whitney,Estes,(631) 315-4020,whitney.estes@gmail.com,454 Bear Hill Street ,"Brentwood, NY",NY,11717,41.01,-73.34
229,Molly,Langley,NULL,molly.langley@aol.com,63 Bridgeton Street ,"Holbrook, NY",NY,11741,41.73,-73.82
230,Chelsey,Hardin,NULL,chelsey.hardin@hotmail.com,13 Brickyard Street ,"Deer Park, NY",NY,11729,41.37,-73.58
231,Jenee,Rasmussen,(916) 219-1774,jenee.rasmussen@hotmail.com,19 George Lane ,"Sacramento, CA",CA,95820,38.5816,-121.4944
232,Freddie,Mathis,NULL,freddie.mathis@hotmail.com,31 Shady St. ,"Euless, TX",TX,76039,30.0,-97.0
233,Mariana,Strong,NULL,mariana.strong@msn.com,972 Dunbar Dr. ,"Santa Clara, CA",CA,95050,38.0,-124.5
234,Winfred,Harris,NULL,winfred.harris@msn.com,734 Glen Eagles St. ,"East Meadow, NY",NY,11554,42.12,-73.08
235,Jeromy,Elliott,NULL,jeromy.elliott@gmail.com,7112 Laurel Street ,"Bay Shore, NY",NY,11706,40.68,-73.12
236,Verona,O'neill,NULL,verona.o'neill@hotmail.com,8279 W. Sussex St. ,"Selden, NY",NY,11784,43.02,-73.68
237,Elvera,Peck,NULL,elvera.peck@yahoo.com,759 Lakewood Street ,"Banning, CA",CA,92220,35.7,-119.2
238,Cindi,Larson,NULL,cindi.larson@msn.com,896 Golden Star Rd. ,"Howard Beach, NY",NY,11414,40.6573,-73.8343
239,Felice,Guzman,NULL,felice.guzman@hotmail.com,7 Creekside Lane ,"Canyon Country, CA",CA,91387,34.4234,-118.4701
240,Le,Deleon,NULL,le.deleon@msn.com,58 Clark Court ,"Banning, CA",CA,92220,35.7,-119.2
241,Manie,Sanchez,NULL,manie.sanchez@hotmail.com,471 Illinois Ave. ,"Queensbury, NY",NY,12804,42.0,-76.0
242,Rutha,Howell,NULL,rutha.howell@gmail.com,9247 Jones Street ,"Canyon Country, CA",CA,91387,34.4234,-118.4701
243,Natosha,Rowland,NULL,natosha.rowland@aol.com,51 Elmwood St. ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
244,Jessika,Bray,NULL,jessika.bray@yahoo.com,37 East Greystone St. ,"San Pablo, CA",CA,94806,40.56,-122.06
245,Delila,Hamilton,NULL,delila.hamilton@yahoo.com,7451 East James Ave. ,"Palos Verdes Peninsula, CA",CA,90274,36.24,-120.74
246,Dionne,Norris,NULL,dionne.norris@yahoo.com,9993 Greenview Circle ,"Niagara Falls, NY",NY,14304,42.94,-78.58
247,Muriel,Juarez,NULL,muriel.juarez@gmail.com,8073 Cemetery Drive ,"Palos Verdes Peninsula, CA",CA,90274,36.24,-120.74
248,Cecelia,Gill,NULL,cecelia.gill@aol.com,372 Silver Spear Dr. ,"Mcallen, TX",TX,78501,30.0,-97.0
249,Magda,Eaton,NULL,magda.eaton@aol.com,860 Middle River Street ,"Ossining, NY",NY,10562,41.1629,-73.8615
250,Ivonne,Yang,(915) 181-1950,ivonne.yang@gmail.com,7359 North Lake View St. ,"El Paso, TX",TX,79930,31.7619,-106.485
251,Kasie,Rodriquez,NULL,kasie.rodriquez@aol.com,7 North Beech St. ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
252,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street ,"Richmond Hill, NY",NY,11418,40.6996,-73.8302
253,Maurice,Norton,NULL,maurice.norton@hotmail.com,32 Mayflower Dr. ,"Atwater, CA",CA,95301,37.3477,-120.609
254,Cristobal,Hutchinson,NULL,cristobal.hutchinson@gmail.com,58 Washington Avenue ,"Lawndale, CA",CA,90260,36.1,-120.6
255,Flossie,Holder,NULL,flossie.holder@msn.com,8459 W. Newport Court ,"Massapequa Park, NY",NY,11762,42.36,-73.24
256,Erma,Salinas,NULL,erma.salinas@gmail.com,347 Sheffield St. ,"Merrick, NY",NY,11566,40.6629,-73.5515
257,Earl,Stanley,NULL,earl.stanley@gmail.com,569 Lake Lane ,"Elmhurst, NY",NY,11373,42.69,-73.46
258,Maribel,William,NULL,maribel.william@aol.com,65 Magnolia Ave. ,"Torrance, CA",CA,90505,33.8358,-118.3406
259,Johnathan,Velazquez,NULL,johnathan.velazquez@hotmail.com,9680 E. Somerset Street ,"Pleasanton, CA",CA,94566,38.16,-122.66
260,Rodrick,Shelton,NULL,rodrick.shelton@hotmail.com,7157 Addison Street ,"Canyon Country, CA",CA,91387,34.4234,-118.4701
261,Ferne,Kline,NULL,ferne.kline@hotmail.com,303 Shady St. ,"Fullerton, CA",CA,92831,33.8704,-117.9242
262,Rubin,Decker,(716) 950-9835,rubin.decker@gmail.com,9875 Shady Ave. ,"Buffalo, NY",NY,14215,42.8864,-78.8784
263,Dortha,Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,"Oceanside, NY",NY,11572,42.66,-73.44
264,Mariela,Huffman,NULL,mariela.huffman@gmail.com,531 Fieldstone Road ,"Garden City, NY",NY,11530,41.4,-73.6
265,Mellisa,Farley,NULL,mellisa.farley@yahoo.com,21 West Princess St. ,"Central Islip, NY",NY,11722,41.16,-73.44
266,Myung,Hooper,NULL,myung.hooper@gmail.com,951 Mill Road ,"Elmont, NY",NY,11003,40.59,-73.06
267,Angelina,Lloyd,NULL,angelina.lloyd@yahoo.com,9593 North Sherman Dr. ,"Apple Valley, CA",CA,92307,36.57,-120.07
268,Trinity,Riddle,NULL,trinity.riddle@aol.com,23 Oakland Lane ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
269,Barton,Crosby,NULL,barton.crosby@msn.com,896 Edgewater St. ,"Bellmore, NY",NY,11710,40.8,-73.2
270,Claudio,Wise,NULL,claudio.wise@hotmail.com,810 Oxford Ave. ,"Kingston, NY",NY,12401,42.0,-76.0
271,Katheleen,Marks,NULL,katheleen.marks@yahoo.com,69 North Tower St. ,"Longview, TX",TX,75604,32.5007,-94.7405
272,Deja,Chaney,NULL,deja.chaney@hotmail.com,52 Woodside Ave. ,"Jamaica, NY",NY,11432,41.46,-73.64
273,Queenie,Vance,NULL,queenie.vance@gmail.com,172 Arcadia Ave. ,"Ozone Park, NY",NY,11417,41.01,-73.34
274,Josh,Shaw,NULL,josh.shaw@gmail.com,212 North Leeton Ridge Street ,"Hopewell Junction, NY",NY,12533,42.0,-76.0
275,Pinkie,Kirkland,NULL,pinkie.kirkland@yahoo.com,18 Myers St. ,"San Angelo, TX",TX,76901,31.4638,-100.437
276,Lavette,Wright,NULL,lavette.wright@msn.com,6 Windsor Street ,"Ronkonkoma, NY",NY,11779,40.8151,-73.1121
277,Mark,Garrett,NULL,mark.garrett@msn.com,285 Rosewood Dr. ,"Monroe, NY",NY,10950,41.3304,-74.1865
278,Myesha,Burgess,NULL,myesha.burgess@gmail.com,306 Trenton Rd. ,"Campbell, CA",CA,95008,37.2872,-121.95
279,Justina,Long,NULL,justina.long@aol.com,39 Littleton Ave. ,"South El Monte, CA",CA,91733,35.83,-120.33
280,Brenda,Tate,NULL,brenda.tate@msn.com,36 Hilltop Street ,"San Angelo, TX",TX,76901,31.4638,-100.437
281,Rayna,Perry,NULL,rayna.perry@hotmail.com,7238 Oakland St. ,"Ozone Park, NY",NY,11417,41.01,-73.34
282,Randolph,Chase,NULL,randolph.chase@yahoo.com,828 Bridle Ave. ,"San Lorenzo, CA",CA,94580,38.3,-122.8
283,Jaimee,Day,NULL,jaimee.day@aol.com,7534 Whitemarsh Ave. ,"Poughkeepsie, NY",NY,12601,42.0,-76.0
284,Susann,Bass,NULL,susann.bass@msn.com,21 Old Rock Maple Ave. ,"Commack, NY",NY,11725,41.25,-73.5
285,Leola,Gould,NULL,leola.gould@gmail.com,8 Kirkland St. ,"Astoria, NY",NY,11102,40.7722,-73.93
286,Virgil,Frost,NULL,virgil.frost@gmail.com,9798 Beacon St. ,"Levittown, NY",NY,11756,42.18,-73.12
287,Mireille,Puckett,(805) 961-9909,mireille.puckett@hotmail.com,378 Purple Finch Drive ,"Oxnard, CA",CA,93035,36.7,-119.7
288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,"Banning, CA",CA,92220,35.7,-119.2
289,Charmain,Webster,NULL,charmain.webster@hotmail.com,36 East Stonybrook Rd. ,"Richardson, TX",TX,75080,33.3,-97.3
290,Barry,Buckner,NULL,barry.buckner@gmail.com,8779 High Noon Rd. ,"Centereach, NY",NY,11720,41.1,-73.4
291,Boyce,Burks,NULL,boyce.burks@gmail.com,879 Harvey Dr. ,"Sunnyside, NY",NY,11104,40.7432,-73.9196
292,Monty,Frost,(516) 460-5396,monty.frost@aol.com,76 Foxrun Dr. ,"Hempstead, NY",NY,11550,42.0,-73.0
293,Tiny,French,NULL,tiny.french@hotmail.com,7163 Hall St. ,"Plainview, NY",NY,11803,40.59,-73.06
294,Clementina,Sargent,NULL,clementina.sargent@hotmail.com,9853 Catherine Road ,"Rome, NY",NY,13440,43.2,-77.2
295,Danny,Kim,NULL,danny.kim@msn.com,74 Essex Drive ,"South Ozone Park, NY",NY,11420,41.1,-73.4
296,Sophia,Mcmillan,NULL,sophia.mcmillan@msn.com,8541 S. Pleasant Street ,"Uniondale, NY",NY,11553,40.7001,-73.5929
297,Christia,Carson,NULL,christia.carson@gmail.com,220 Orchard Street ,"Helotes, TX",TX,78023,30.0,-97.0
298,Jennie,Middleton,NULL,jennie.middleton@gmail.com,95 High Noon Dr. ,"Upland, CA",CA,91784,36.34,-120.84
299,Jame,Riggs,NULL,jame.riggs@hotmail.com,9237 Hudson Drive ,"Bay Shore, NY",NY,11706,40.68,-73.12
300,Rayford,Simon,NULL,rayford.simon@msn.com,998 Whitemarsh Road ,"Mountain View, CA",CA,94043,37.93,-123.43
301,Annett,Garrett,NULL,annett.garrett@yahoo.com,19 Euclid Lane ,"Scarsdale, NY",NY,10583,40.9893,-73.7785
302,Hayden,Cross,NULL,hayden.cross@gmail.com,90 Pumpkin Hill St. ,"Apple Valley, CA",CA,92307,36.57,-120.07
303,Rolanda,Larsen,NULL,rolanda.larsen@yahoo.com,5 West University Court ,"Woodhaven, NY",NY,11421,41.13,-73.42
304,Jayme,Zamora,NULL,jayme.zamora@gmail.com,2 Ridge Lane ,"Springfield Gardens, NY",NY,11413,40.89,-73.26
305,Hope,Cotton,NULL,hope.cotton@aol.com,9092 Blue Spring Dr. ,"Redondo Beach, CA",CA,90278,33.8492,-118.3884
306,Vikki,Erickson,NULL,vikki.erickson@yahoo.com,24 Jones Street ,"Kingston, NY",NY,12401,42.0,-76.0
307,Fransisca,Nicholson,NULL,fransisca.nicholson@aol.com,945 Schoolhouse Street ,"Glendora, CA",CA,91740,35.9,-120.4
308,Mazie,Fernandez,NULL,mazie.fernandez@hotmail.com,583 Harvard Ave. ,"Webster, NY",NY,14580,43.2123,-77.43
309,Anderson,Martin,NULL,anderson.martin@hotmail.com,9051 Hillside Dr. ,"Canandaigua, NY",NY,14424,42.887,-77.2808
310,Gilberto,Parsons,NULL,gilberto.parsons@gmail.com,8115 North Edgewater Drive ,"Middle Village, NY",NY,11379,42.87,-73.58
311,Charise,Burt,(559) 888-2229,charise.burt@aol.com,582 Creek St. ,"Fresno, CA",CA,93706,36.7378,-119.7871
312,Cameron,Carroll,NULL,cameron.carroll@yahoo.com,9133 South Halifax Ave. ,"Longview, TX",TX,75604,32.5007,-94.7405
313,Melani,Jarvis,NULL,melani.jarvis@hotmail.com,8 Tunnel St. ,"Maspeth, NY",NY,11378,42.84,-73.56
314,Javier,Nichols,NULL,javier.nichols@msn.com,8944 Marconi St. ,"Rowlett, TX",TX,75088,33.38,-97.38
315,Justina,Jenkins,NULL,justina.jenkins@yahoo.com,8236 Creek St. ,"Baldwin, NY",NY,11510,40.8,-73.2
316,Hortencia,Graham,NULL,hortencia.graham@aol.com,7764 Greenrose Street ,"Euless, TX",TX,76039,30.0,-97.0
317,Christia,Wilkins,NULL,christia.wilkins@msn.com,7062 Willow Court ,"Woodside, NY",NY,11377,42.81,-73.54
318,Eliz,Whitney,NULL,eliz.whitney@msn.com,523 Crescent Court ,"Fullerton, CA",CA,92831,33.8704,-117.9242
319,Justin,Newton,NULL,justin.newton@hotmail.com,93 Shore Rd. ,"Apple Valley, CA",CA,92307,36.57,-120.07
320,Aron,Wiggins,(442) 497-3353,aron.wiggins@aol.com,6 Bradford St. ,"Oceanside, NY",NY,11572,42.66,-73.44
321,Chere,Hardin,NULL,chere.hardin@yahoo.com,763 Fulton Road ,"Brooklyn, NY",NY,11201,40.6782,-73.9442
322,Merideth,Preston,NULL,merideth.preston@yahoo.com,794 Rockaway St. ,"Poughkeepsie, NY",NY,12601,42.0,-76.0
323,Jeniffer,Slater,NULL,jeniffer.slater@aol.com,30 Old Orange Lane ,"Schenectady, NY",NY,12302,42.0,-76.0
324,Laureen,Paul,NULL,laureen.paul@yahoo.com,617 Squaw Creek Rd. ,"Bellmore, NY",NY,11710,40.8,-73.2
325,Berna,Moore,NULL,berna.moore@hotmail.com,7230 Lafayette Drive ,"Bronx, NY",NY,10451,40.8448,-73.8648
326,Shiela,Calderon,NULL,shiela.calderon@msn.com,844 Albany St. ,"Rocklin, CA",CA,95677,39.27,-124.77
327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,"New York, NY",NY,10002,40.7128,-74.006
328,Bettie,Glover,NULL,bettie.glover@gmail.com,9083 Addison Dr. ,"Euless, TX",TX,76039,30.0,-97.0
329,Marilyn,Frank,NULL,marilyn.frank@aol.com,8878 Branch Street ,"Port Chester, NY",NY,10573,42.69,-73.46
330,Sheba,Knapp,NULL,sheba.knapp@aol.com,86 Gates Street ,"Woodside, NY",NY,11377,42.81,-73.54
331,Aleta,Mack,NULL,aleta.mack@yahoo.com,8869 W. Edgemont Lane ,"Bay Shore, NY",NY,11706,40.68,-73.12
332,Reena,Higgins,NULL,reena.higgins@gmail.com,900 South Columbia Street ,"Canyon Country, CA",CA,91387,34.4234,-118.4701
333,Ami,Mcmahon,NULL,ami.mcmahon@aol.com,566 Hilldale Drive ,"Sunnyside, NY",NY,11104,40.7432,-73.9196
334,Somer,Jordan,NULL,somer.jordan@msn.com,7046 Helen Avenue ,"Huntington Station, NY",NY,11746,41.88,-73.92
335,Scarlet,Reed,NULL,scarlet.reed@hotmail.com,151 S. Myers Court ,"Bronx, NY",NY,10451,40.8448,-73.8648
336,Trisha,Johnson,(717) 126-8787,trisha.johnson@msn.com,59 Wild Horse St. ,"Lancaster, NY",NY,14086,43.76,-79.22
337,Majorie,Wyatt,NULL,majorie.wyatt@yahoo.com,8507 Miller St. ,"South Ozone Park, NY",NY,11420,41.1,-73.4
338,Abbey,Pugh,NULL,abbey.pugh@gmail.com,26 Market Drive ,"Forest Hills, NY",NY,11375,42.75,-73.5
339,Tamela,Harrell,NULL,tamela.harrell@aol.com,7316 Cypress Rd. ,"Central Islip, NY",NY,11722,41.16,-73.44
340,Yanira,Bradshaw,NULL,yanira.bradshaw@gmail.com,7484 Ann Court ,"Smithtown, NY",NY,11787,40.8559,-73.2007
341,Delana,Scott,NULL,delana.scott@yahoo.com,7372 Ridgeview St. ,"Mount Vernon, NY",NY,10550,40.9167,-73.8368
342,Cassondra,Pruitt,NULL,cassondra.pruitt@aol.com,4 Alderwood Circle ,"Merrick, NY",NY,11566,40.6629,-73.5515
343,Jesica,Fields,NULL,jesica.fields@yahoo.com,318 Country Dr. ,"Commack, NY",NY,11725,41.25,-73.5
344,Herta,Rollins,NULL,herta.rollins@msn.com,287 1st Drive ,"Mountain View, CA",CA,94043,37.93,-123.43
345,Mi,Gray,(229) 813-2130,mi.gray@aol.com,27 Roehampton Dr. ,"Albany, NY",NY,12203,42.6526,-73.7562
346,Jacalyn,Barnett,NULL,jacalyn.barnett@gmail.com,7537 Swanson Street ,"Maspeth, NY",NY,11378,42.84,-73.56
347,Kanesha,Hudson,(510) 788-7298,kanesha.hudson@gmail.com,8293 Gartner Drive ,"Oakland, CA",CA,94603,37.8044,-122.2712
348,Darren,Witt,NULL,darren.witt@aol.com,916 Hillcrest Ave. ,"Coachella, CA",CA,92236,35.86,-119.36
349,Mable,Pratt,NULL,mable.pratt@gmail.com,254 SW. Temple Street ,"Coachella, CA",CA,92236,35.86,-119.36
350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St. ,"Bay Shore, NY",NY,11706,40.68,-73.12
351,Margorie,Wynn,NULL,margorie.wynn@gmail.com,707 Schoolhouse St. ,"Monsey, NY",NY,10952,41.1112,-74.0682
352,Josef,Greer,NULL,josef.greer@gmail.com,92 Summer Court ,"Jamaica, NY",NY,11432,41.46,-73.64
353,Tisa,Whitney,NULL,tisa.whitney@yahoo.com,549 Newbridge Dr. ,"Monsey, NY",NY,10952,41.1112,-74.0682
354,Tonda,Armstrong,NULL,tonda.armstrong@aol.com,19 Forest Rd. ,"Sunnyside, NY",NY,11104,40.7432,-73.9196
355,Arvilla,Weiss,NULL,arvilla.weiss@msn.com,477 Blue Spring St. ,"Bay Shore, NY",NY,11706,40.68,-73.12
356,Vashti,Rosario,NULL,vashti.rosario@yahoo.com,623 Johnson Circle ,"Bronx, NY",NY,10451,40.8448,-73.8648
357,Sheri,Cole,(408) 658-2285,sheri.cole@aol.com,479 Chapel Court ,"San Jose, CA",CA,95127,37.3382,-121.8863
358,Kandace,Giles,NULL,kandace.giles@msn.com,30 NE. Walt Whitman Drive ,"Wantagh, NY",NY,11793,43.29,-73.86
359,Angie,Powers,NULL,angie.powers@aol.com,6 Rockland Dr. ,"Pomona, CA",CA,91768,36.18,-120.68
360,Van,Peters,(281) 658-7772,van.peters@yahoo.com,45 Fifth Dr. ,"Houston, TX",TX,77016,29.7604,-95.3698
361,Virgina,Berg,NULL,virgina.berg@yahoo.com,804 South Purple Finch Drive ,"Valley Stream, NY",NY,11580,42.9,-73.6
362,Olevia,Noel,NULL,olevia.noel@yahoo.com,39 N. Rosewood Dr. ,"Kingston, NY",NY,12401,42.0,-76.0
363,Kaci,Gallegos,NULL,kaci.gallegos@gmail.com,8573 Halifax St. ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
364,Bev,Chang,NULL,bev.chang@yahoo.com,104 Rockville St. ,"Ithaca, NY",NY,14850,43.4,-78.5
365,Rodger,Rojas,NULL,rodger.rojas@yahoo.com,8442 Cooper Ave. ,"Bayside, NY",NY,11361,42.33,-73.22
366,Lavonne,Anderson,NULL,lavonne.anderson@aol.com,9420 Wintergreen Court ,"Floral Park, NY",NY,11001,40.7237,-73.7046
367,Blanca,Hooper,NULL,blanca.hooper@msn.com,340 Bald Hill St. ,"Ozone Park, NY",NY,11417,41.01,-73.34
368,Alysha,Powers,NULL,alysha.powers@msn.com,39 West Marshall Ave. ,"Forest Hills, NY",NY,11375,42.75,-73.5
369,Mary,Singleton,NULL,mary.singleton@hotmail.com,474 Amerige Ave. ,"Woodside, NY",NY,11377,42.81,-73.54
370,Jina,Cooper,NULL,jina.cooper@aol.com,8947 W. Lexington Rd. ,"Howard Beach, NY",NY,11414,40.6573,-73.8343
371,Loni,Duncan,NULL,loni.duncan@gmail.com,80 Saxton Lane ,"Rosedale, NY",NY,11422,41.16,-73.44
372,Collene,Roman,NULL,collene.roman@aol.com,30 North Argyle Dr. ,"Wappingers Falls, NY",NY,12590,42.0,-76.0
373,Mariette,Trevino,NULL,mariette.trevino@aol.com,4 Border Court ,"Utica, NY",NY,13501,42.81,-76.03
374,Candelaria,Coffey,NULL,candelaria.coffey@aol.com,45 Newport Lane ,"Merrick, NY",NY,11566,40.6629,-73.5515
375,Yan,Trevino,NULL,yan.trevino@gmail.com,796 Jefferson Rd. ,"Uniondale, NY",NY,11553,40.7001,-73.5929
376,Elanor,Patrick,NULL,elanor.patrick@aol.com,51 Howard Ave. ,"Victoria, TX",TX,77904,28.8053,-97.0036
377,Klara,Mosley,NULL,klara.mosley@gmail.com,518 Devon Court ,"Port Chester, NY",NY,10573,42.69,-73.46
378,Rosalba,O'neal,NULL,rosalba.o'neal@yahoo.com,7517 Pennsylvania St. ,"Mount Vernon, NY",NY,10550,40.9167,-73.8368
379,Mina,Carrillo,NULL,mina.carrillo@aol.com,8659 Trenton Lane ,"Uniondale, NY",NY,11553,40.7001,-73.5929
380,Alesia,Horne,NULL,alesia.horne@aol.com,9229 Amherst Lane ,"Selden, NY",NY,11784,43.02,-73.68
381,Kristen,Alvarez,NULL,kristen.alvarez@aol.com,9778 North River St. ,"Bronx, NY",NY,10451,40.8448,-73.8648
382,Collin,Webster,NULL,collin.webster@aol.com,475 Cottage Rd. ,"Howard Beach, NY",NY,11414,40.6573,-73.8343
383,Ashlee,Pena,NULL,ashlee.pena@aol.com,966 Highland St. ,"Whitestone, NY",NY,11357,42.21,-73.14
384,Aimee,Merritt,NULL,aimee.merritt@yahoo.com,537 East Meadowbrook St. ,"Flushing, NY",NY,11354,42.12,-73.08
385,Rochelle,Ward,NULL,rochelle.ward@yahoo.com,7855 La Sierra Street ,"Glendora, CA",CA,91740,35.9,-120.4
386,Nelle,Beck,NULL,nelle.beck@aol.com,8998 Wakehurst Drive ,"Upland, CA",CA,91784,36.34,-120.84
387,Kaila,Walters,NULL,kaila.walters@msn.com,57 Gates Drive ,"Elmhurst, NY",NY,11373,42.69,-73.46
388,Aleta,Stone,NULL,aleta.stone@aol.com,8 Elm Dr. ,"Whitestone, NY",NY,11357,42.21,-73.14
389,Leif,Short,NULL,leif.short@gmail.com,962 Carpenter Ave. ,"San Angelo, TX",TX,76901,31.4638,-100.437
390,Lorrie,Pollard,NULL,lorrie.pollard@yahoo.com,7834 Shore Ave. ,"Ronkonkoma, NY",NY,11779,40.8151,-73.1121
391,Vernita,Ball,NULL,vernita.ball@gmail.com,126 Arnold Dr. ,"Los Banos, CA",CA,93635,36.7,-119.7
392,Cyndi,Bush,NULL,cyndi.bush@gmail.com,18 Smoky Hollow Drive ,"Elmhurst, NY",NY,11373,42.69,-73.46
393,Gertrude,Terry,NULL,gertrude.terry@hotmail.com,34 Airport Dr. ,"Upland, CA",CA,91784,36.34,-120.84
394,Virgen,Clemons,NULL,virgen.clemons@gmail.com,354 Cactus Drive ,"South El Monte, CA",CA,91733,35.83,-120.33
395,Fairy,Robinson,NULL,fairy.robinson@msn.com,8837 Joy Ridge St. ,"Liverpool, NY",NY,13090,43.7,-77.2
396,Laverna,Hernandez,NULL,laverna.hernandez@hotmail.com,34 South Longfellow St. ,"Niagara Falls, NY",NY,14304,42.94,-78.58
397,Jeannie,Wilcox,NULL,jeannie.wilcox@yahoo.com,7744 Miles Dr. ,"Franklin Square, NY",NY,11010,40.8,-73.2
398,Suellen,Mercado,NULL,suellen.mercado@yahoo.com,3 Taylor Drive ,"Sunnyside, NY",NY,11104,40.7432,-73.9196
399,Bart,Hess,NULL,bart.hess@aol.com,799 N. Maiden Street ,"Kingston, NY",NY,12401,42.0,-76.0
400,Alfredo,Dodson,NULL,alfredo.dodson@hotmail.com,8960 Glenholme Dr. ,"Depew, NY",NY,14043,43.33,-79.36
401,Shaunda,Barnett,NULL,shaunda.barnett@gmail.com,9366 San Carlos Lane ,"Longview, TX",TX,75604,32.5007,-94.7405
402,Kerrie,Morton,NULL,kerrie.morton@hotmail.com,8772 State St. ,"Pittsford, NY",NY,14534,43.24,-79.18
403,Elouise,Fry,NULL,elouise.fry@aol.com,49 Bohemia Street ,"Canyon Country, CA",CA,91387,34.4234,-118.4701
404,Augustus,Steele,NULL,augustus.steele@aol.com,7474 N. Orchard St. ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
405,Greta,Page,NULL,greta.page@hotmail.com,8316 Augusta Drive ,"Commack, NY",NY,11725,41.25,-73.5
406,Kerrie,O'neill,NULL,kerrie.o'neill@gmail.com,69 Wellington Ave. ,"Shirley, NY",NY,11967,42.51,-73.34
407,Dannette,Guerrero,NULL,dannette.guerrero@gmail.com,68 Carriage Street ,"San Pablo, CA",CA,94806,40.56,-122.06
408,Edra,Fitzgerald,NULL,edra.fitzgerald@msn.com,8892 Birchwood St. ,"Central Islip, NY",NY,11722,41.16,-73.44
409,Jerome,Bolton,NULL,jerome.bolton@msn.com,9921 Argyle Street ,"Carmel, NY",NY,10512,40.86,-73.24
410,Conception,Slater,NULL,conception.slater@gmail.com,5 Sunset Street ,"Bellmore, NY",NY,11710,40.8,-73.2
411,Octavia,Case,(212) 171-1335,octavia.case@aol.com,40 Charles Road ,"New York, NY",NY,10002,40.7128,-74.006
412,Dexter,Roberts,NULL,dexter.roberts@gmail.com,84 Thatcher Court ,"Sunnyside, NY",NY,11104,40.7432,-73.9196
413,Ginette,Edwards,NULL,ginette.edwards@hotmail.com,9262 NW. Center Ave. ,"Baldwin, NY",NY,11510,40.8,-73.2
